,Multiband_period,g-W2,r-W2,g-r_max_corr,g-W3,g-r_mean,g-r_max,GP_DRW_tau_1,g-r_mean_corr,IAR_phi_1,Amplitude_1,ExcessVar_1,delta_mag_fid_1,Meanvariance_1,r-W3,Std_1,GP_DRW_sigma_1,GP_DRW_tau_2,PercentAmplitude_1,W1-W2,W2-W3,SF_ML_amplitude_1,SPM_A_1,Gskew_1,Q31_1,Autocor_length_1,IAR_phi_2,SF_ML_gamma_1,Amplitude_2,delta_mag_fid_2,classALeRCE
2778,0.0647374833730569,5.4397228188331415,4.147458724553813,0.786604563843671,5.599722818833142,0.8411342571308111,-0.7239608764648438,0.7343052605224734,1.2922640942793269,0.2656766530035305,0.484421562768274,0.0003255346425822,0.968843125536548,0.0181198749314836,4.307458724553813,0.3099535580898829,0.0922383281049882,0.548373514678272,0.0391009530180838,0.1300000000000007,0.1600000000000001,0.0403474124977178,1.0142211788097335,-0.3692306488548596,0.3190273532716645,1.0,0.1520533964020552,-0.5,0.1531384126607395,0.3062768253214791,Periodic-Other
2779,0.2081251447069533,1.075459512722757,1.0047799222283462,0.1120501890968519,1.2734595127227557,0.3242935673626146,0.2558126449584961,0.0501711555347046,0.0706795904944108,3.6987866993655175e-08,0.1666789595408184,8.443541689089098e-05,0.347018005886266,0.0092005881211711,1.2027799222283448,0.1211115692262744,0.0134427108337366,0.0496881740765995,0.01517457489345,0.0,0.1979999999999986,0.1606689951170933,7.027929266563613,-0.0532675024909536,0.2386852814502553,1.0,6.266746924933586e-13,0.0161550037100243,0.1620403701468058,0.3240807402936117,Periodic-Other
2780,0.2350838505849431,2.026140556363572,1.7119252494946338,0.2920932743884208,4.999140556363571,0.0683356920878104,0.1057605743408203,20.019600476775924,0.3142153068689311,0.972699848113195,0.0600915773508834,1.5378769677821175e-06,0.1201831547017668,0.0020777053165036,4.684925249494633,0.0361544422471843,0.0005159829084799,1.0057765918051191,0.0043244643369517,0.1319999999999996,2.972999999999999,0.0604328463678199,0.2822867697796619,0.0302642034189872,0.0454743803911874,1.0,0.0003955535678161,0.2472285076798473,0.0456100454054766,0.0912200908109532,Periodic-Other
2781,0.0503930662628721,2.9034894393161395,2.114903731814115,0.7359088707640336,4.8054894393161405,0.3377984818958097,0.4987907409667969,425.9176395635316,0.7885857075020226,0.9953844015938256,0.1262123369866259,2.452203844328569e-05,0.2524246739732518,0.0051231575207912,4.016903731814116,0.0849188433818287,0.013523990339371,407.6820541766485,0.0130999265414727,-0.0340000000000006,1.902000000000001,-0.5,0.2225198187852143,-0.1826357596037837,0.0116107895461929,1.0,0.9940215115324894,-0.5,0.0894645292909537,0.1789290585819074,Periodic-Other
2782,2.433089945291349,6.279492849347978,4.461306593520286,1.6978194059015337,6.513492849347976,1.2459742567274326,1.349822998046875,0.1240698020816002,1.818186255827687,0.6594875874792953,0.2122436580288536,2.738299479975425e-05,0.4503806771417303,0.0056715363794302,4.695306593520284,0.1000600400189144,0.0097522709800368,0.3996808160963187,0.0177087567198546,0.1319999999999996,0.2339999999999982,0.1273090134086083,0.2127120721411825,-0.1751622632042853,0.0514691374120062,1.0,0.0929314520755418,0.0558603439575163,0.173667452785498,0.3915111473896076,Periodic-Other
2783,0.0537724222697384,3.1059958417196736,2.268938693694372,0.6640856239084716,3.188995841719672,0.6949647383256412,0.4235572814941406,3.2954449717696934,0.837057148025302,0.7450274259832859,0.1694221446931694,2.355973152745495e-05,0.3388442893863388,0.0049757353272119,2.35193869369437,0.0775169599721333,0.0061405789349403,5.052471106868051,0.0129660532792869,0.0140000000000011,0.0829999999999984,0.0235351765864692,1.0455479895327755,-0.0651045985874603,0.0503247309932319,1.0,0.8986964351123523,-0.3249986479297261,0.0412189151007362,0.0824378302014725,Periodic-Other
2784,4.145936468672351,3.344043593592314,2.47644297701933,0.8843502997850958,3.5130435935923128,0.7814729189770127,1.1745071411132812,5.634226448580142,0.8676006165729859,0.8613120172486809,0.1407827350358399,3.1304576337378664e-05,0.3075755413098573,0.0056279677848276,2.6454429770193286,0.0866540653263241,0.0084266828031704,0.1027640541186259,0.0147569545796708,-0.0079999999999991,0.1689999999999987,0.1460609391806156,0.6652124383606344,0.1449849302601968,0.0560928394734521,2.0,1.223783253004952e-12,0.1799965766427437,0.1756947835434319,0.3513895670868638,Periodic-Other
2785,1.6534387031735818,3.8560893606559343,2.8473815949640464,0.9276129422023108,4.828089360655932,0.7255211055788244,0.9258441925048828,0.3300011645824701,1.0087077656918897,0.0547564475715432,0.4913948027253845,0.0004680681978019,1.0192825991951722,0.0217352924028344,3.819381594964044,0.3683499426308217,0.1262567380796221,0.455656172292656,0.0353357720369997,0.0490000000000012,0.9719999999999978,0.4895819821635273,0.473561706357956,-0.1903574627746352,0.7450841702179254,1.0,0.1419683853021167,-0.0374063611621959,0.4309799134830952,0.8699423872736443,Periodic-Other
2786,92.59259817541825,5.154600943933673,3.575913986760341,1.519093747662792,5.441600943933672,1.7225254506015322,1.604877471923828,31.15751434604902,1.5786869571733315,0.9745266628437586,0.1758751619057488,7.308118098433525e-05,0.3718901106214112,0.008573757199421,3.86291398676034,0.1269996439852019,0.0129487428684048,108.24324548144668,0.0186982267308083,-0.0039999999999995,0.286999999999999,0.3315244527383863,1.0385170379119328,0.1792048392776948,0.223436747529675,2.0,0.9774393542883524,0.3990844226674809,0.1753673259499661,0.3507346518999324,Periodic-Other
2787,0.066194469485204,3.036770331009876,2.181705272066395,0.8308155925299427,4.221770331009877,0.4956986353947563,0.2191925048828125,35.14251527780568,0.8550650589434845,0.9536594077186524,0.2234605774650386,4.958408851594748e-05,0.4469211549300773,0.0071559693793896,3.366705272066396,0.1140430404950723,0.0235327311687314,7.07924902613194,0.0261064524209887,-0.0350000000000001,1.1850000000000005,0.0442274140438354,2.05334901240773,0.3829822109504874,0.0727546619041383,1.0,0.8692936430513826,-0.0659470919777376,0.1078885505877052,0.2157771011754104,Periodic-Other
