oid,MHPS_ratio_r,MHPS_low_r,MHPS_high_r,MHPS_non_zero_r,MHPS_PN_flag_r,MHPS_ratio_g,MHPS_low_g,MHPS_high_g,MHPS_non_zero_g,MHPS_PN_flag_g,Multiband_period,PPE,Period_band_r,delta_period_r,Period_band_g,delta_period_g,GP_DRW_sigma_r,GP_DRW_tau_r,GP_DRW_sigma_g,GP_DRW_tau_g,Psi_CS_r,Psi_eta_r,Psi_CS_g,Psi_eta_g,Harmonics_mag_1_r,Harmonics_mag_2_r,Harmonics_mag_3_r,Harmonics_mag_4_r,Harmonics_mag_5_r,Harmonics_mag_6_r,Harmonics_mag_7_r,Harmonics_phase_2_r,Harmonics_phase_3_r,Harmonics_phase_4_r,Harmonics_phase_5_r,Harmonics_phase_6_r,Harmonics_phase_7_r,Harmonics_mse_r,Harmonics_mag_1_g,Harmonics_mag_2_g,Harmonics_mag_3_g,Harmonics_mag_4_g,Harmonics_mag_5_g,Harmonics_mag_6_g,Harmonics_mag_7_g,Harmonics_phase_2_g,Harmonics_phase_3_g,Harmonics_phase_4_g,Harmonics_phase_5_g,Harmonics_phase_6_g,Harmonics_phase_7_g,Harmonics_mse_g,iqr_r,iqr_g,Power_rate_1/4,Power_rate_1/3,Power_rate_1/2,Power_rate_2,Power_rate_3,Power_rate_4,Amplitude_r,AndersonDarling_r,Autocor_length_r,Beyond1Std_r,Con_r,Eta_e_r,Gskew_r,MaxSlope_r,Mean_r,Meanvariance_r,MedianAbsDev_r,MedianBRP_r,PairSlopeTrend_r,PercentAmplitude_r,Q31_r,Rcs_r,Skew_r,SmallKurtosis_r,Std_r,StetsonK_r,Pvar_r,ExcessVar_r,SF_ML_amplitude_r,SF_ML_gamma_r,IAR_phi_r,LinearTrend_r,Amplitude_g,AndersonDarling_g,Autocor_length_g,Beyond1Std_g,Con_g,Eta_e_g,Gskew_g,MaxSlope_g,Mean_g,Meanvariance_g,MedianAbsDev_g,MedianBRP_g,PairSlopeTrend_g,PercentAmplitude_g,Q31_g,Rcs_g,Skew_g,SmallKurtosis_g,Std_g,StetsonK_g,Pvar_g,ExcessVar_g,SF_ML_amplitude_g,SF_ML_gamma_g,IAR_phi_g,LinearTrend_g
ZTF18abfison,272.0914001464844,0.6345570087432861,0.0023321465123444796,93.0,0.0,381.8986511230469,0.7712031006813049,0.002019392093643546,70.0,0.0,154.47153343098742,0.06332006740058393,1.0036447682855927,153.46788866270182,154.47153343098742,0.0,0.03870400271138009,115.50227299598694,0.11831042814426448,159.5052645317284,0.40444813814919617,0.1322964770391357,0.3151376412115424,0.23722290106048122,0.30534994950152955,0.03433399460031246,0.03938004597657899,0.030517961451158513,0.015968905053483466,0.02364214120174734,0.025116773837380552,2.408839157852822,5.200021677359075,0.8749932511668632,3.711813172691917,6.244432562269676,2.723925542381531,0.012076996969701359,0.49068322416664295,0.16569286234924913,0.2362142089159723,0.22528109558381346,0.23695893532900494,0.19215649293736448,0.05642925189383472,1.18039970616325,1.6501708397908246,1.0728762935221239,6.035898056937237,5.5536491963744155,5.533535697150015,0.0026638054539010777,0.2760557499999994,0.14299424999999744,0.034889124,0.0020354113,0.09951097,0.26977584,0.102069244,0.102069244,0.37104050000000033,0.9945185489799931,7.0,0.3541666666666667,0.02127659574468085,0.024744298428022567,0.021678999999998894,103.0734267674791,15.370607562499998,0.011502162402995649,0.13317350000000072,0.2708333333333333,0.1,0.025579081583212895,0.2760557499999994,0.270959007075117,0.17688584882982675,-0.3586763749459223,0.17679522441658807,0.7636329972458393,1.0,0.00012926517423406513,0.6094192671783607,0.49844374206535536,0.9896412484183802,-0.000307525707146076,0.5609230000000007,1.0,5.0,0.12162162162162163,0.06944444444444445,0.05632203277960941,0.7990329999999943,203.8999195209734,18.14556181081081,0.01658820371149128,0.07208950000000058,0.7297297297297297,-0.03333333333333333,0.05429775930035073,0.14299424999999744,0.28663326040762016,2.0962896570320577,3.54912918217101,0.3010022757771863,0.6928055315726332,1.0,0.00026435730741073625,1.0926035369956606,0.7173387079052893,0.9917058173402968,-0.0002469742171094226
ZTF18abfitme,679.5431518554688,0.42297548055648804,0.0006224409444257617,103.0,0.0,17.493587493896484,0.0561169870197773,0.003207860281690955,94.0,1.0,327.5862018573326,0.14838840028925648,327.5862018573326,0.0,327.5862018573326,0.0,0.03332298901301875,186.92673955332427,0.05961871961385067,184.437564855868,0.22773780269883126,0.24220098639600077,0.15735013949497362,0.9766479773266918,2.111019149003582,1.5867270602002834,1.2808729302578306,0.8771056640763014,0.4629036366443975,0.2240282726642738,0.053641041502331344,3.3313606768121877,0.3031028601664172,3.5044197070689895,0.43129177784357076,3.693539284057004,0.6485739510809285,0.0023683027777155114,3946.274751969871,3046.712932299368,1973.1753553203416,1035.3889419604918,407.8190235355676,105.79837612203384,13.503094581351663,6.282864288269354,6.265825773927233,6.205297949269019,6.084538167944087,5.902742528000029,5.668029701184437,0.005412529044822737,0.0904207500000016,0.09006700000000123,0.016804272,0.0051877387,0.10004043,0.025447777,0.022837795,0.022837795,0.36235525000000024,1.0,5.0,0.2,0.046296296296296294,0.03584888941997831,-0.23932549999999964,0.9973490643969112,15.73621482272727,0.00935374326723218,0.045568000000000275,0.6909090909090909,0.03333333333333333,0.03673281122314427,0.0904207500000016,0.22773780269882912,-1.805643373246699,5.142839689260461,0.14719251344980444,0.6177679030089805,1.0,8.456598399408705e-05,0.9743859900240089,0.9622697869811109,0.991197989912282,-5.408981287271914e-05,0.22230150000000037,1.0,2.0,0.13402061855670103,0.0,0.1315422269197129,-0.42614900000000233,0.14546225898930917,18.711251587628865,0.007334368398886841,0.04680800000000218,0.8247422680412371,-0.03333333333333333,0.04008823532240375,0.09006700000000123,0.14246998163286337,-2.522532252224683,14.533493141543534,0.13723521234792638,0.5039828201720419,1.0,2.9022246287580093e-05,2.3463444290463813,1.339182250904939,0.9861952501345541,0.00017421744414044673
ZTF18abmszsy,270.51141357421875,4.41801643371582,0.01633208803832531,156.0,0.0,,,,,,339.2856868853511,0.2394013422591469,339.2856868853511,0.0,,,1.3414443917840873,617.1358711083499,,,0.31368048682368227,0.11215035920527436,,,2.452706156807,1.8030034279799687,1.3753219599870767,1.3803237403634088,0.9480760927536603,0.5499846673130604,0.2057140528183614,4.6174617025643805,2.3304770393208503,0.23508895078919112,4.409643337139809,2.215237430019054,0.1358058135867033,0.011208655650821471,,,,,,,,,,,,,,,1.2326719999999973,,0.010433767,0.0009627182,0.045836337,0.0037777622,0.0037777622,0.0037777622,1.7451381249999987,1.0,10.0,0.25949367088607594,0.0,0.0012692423323778395,1.3408040000000057,3.6198421549303927,16.74312061392405,0.06377829536208457,0.3735689999999998,0.4810126582278481,-0.43333333333333335,0.15079270955434518,1.2326719999999973,0.31368048682368227,0.8055201230481743,-0.6657642235869226,1.0678476917978548,0.7931484766232698,1.0,0.004056260557581654,6.486136078648105,0.9202602571230721,0.998099359330496,0.0012480006026461916,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18aaxjkfa,2473.125,4.607821464538574,0.0018631576094776392,114.0,0.0,2601.1064453125,5.780051231384277,0.002222151029855013,115.0,0.0,1.0034857477191435,0.017951387425015453,1.0034857477191435,0.0,159.6638556196529,158.66036987193377,0.1489360848835749,175.81191454666552,0.13302050217436273,152.28957922293915,0.2096519161153728,0.48379565631778404,0.22031425451127307,0.478530333488569,0.4078129301017583,0.14299561019444468,0.05098005703442805,0.03607290797842612,0.03166409044673702,0.03536857902269803,0.015505281956247221,2.549017115009521,5.734344916599955,4.24357992534158,2.097159272223348,4.293986319841805,6.1524052181218645,0.03602215488089457,0.397727175567424,0.14120281534764356,0.07502580510247543,0.06008571304918085,0.07026286882616097,0.03453060699871816,0.024178566138413234,2.929260311648064,4.3979311837108295,1.229396963701518,0.7682913445031554,3.465030041340473,5.612659016199872,0.033849133158506337,0.7222282500000006,0.690313999999999,0.07042419,0.14238758,0.04447931,0.006386221,0.012650383,0.040060222,0.6302375000000007,0.9999999999998197,8.0,0.44715447154471544,0.0,,-0.19193449999999856,,13.580979345528457,0.02770480721760562,0.28986299999999865,0.37398373983739835,0.03333333333333333,0.05643789168862931,0.7222282500000006,0.2904179550910616,-0.388416282631726,-0.9037739608137243,0.3762584145941496,0.6038698096502342,1.0,0.0007653447079339218,1.0319334643894902,0.46591501943820085,0.9938132389884389,-0.0002211514667563514,0.6238329999999994,1.0,8.0,0.34710743801652894,0.0,,-0.5856382499999953,inf,16.181544524793388,0.024690640377404788,0.2087380000000003,0.371900826446281,0.03333333333333333,0.05726211044136621,0.690313999999999,0.3029346458397008,-0.7080834078179516,-0.8627327658477344,0.399532696612637,0.775185257526657,1.0,0.0006062593513539354,1.369387356389438,0.6056872211464884,0.9945393170752264,-0.0005014038305297579
ZTF18aauqlfn,71000.921875,107.76818084716797,0.0015178420580923557,47.0,0.0,1546.87841796875,50.61349868774414,0.03271976485848427,50.0,0.0,327.5862018573326,0.08741234520538854,327.5862018573326,0.0,327.5862018573326,0.0,3.3294780802575925,1129.8233181166743,1.6717065293482756,666.0761573634002,0.3041799742161099,0.6991876586522849,0.4181321286144091,0.06011481666847731,1.5114544655412583,2.778533468725526,5.2186652425515705,6.403282800392661,5.018471078748991,2.4348953515217318,0.5942680875382162,4.830632200619863,4.497615818511173,4.574538923274636,4.81269959474978,5.133170780563395,5.541989603580925,0.00039597819709965524,72.68646014228233,59.23883416879267,42.45548609672853,25.196777784829624,11.71834082538317,3.9361379393107385,0.7384762811268738,3.170064655876993,0.028749400087499488,3.138576198344488,6.238258085378028,3.038810250640486,6.095261866217562,0.001100969763013737,0.6997379999999982,1.4530732499999992,0.04437021,0.08634339,0.04410705,0.342087,0.19193755,0.19193755,1.7598372499999995,0.999999999914525,2.0,0.18518518518518517,0.0,0.0010708360420851955,-1.7344092500000023,0.301588385236785,15.469769055555556,0.048322775046579246,0.3645789999999991,0.5370370370370371,-0.6333333333333333,0.17779334267483932,0.6997379999999982,0.3041799742161099,-1.9152080146536474,5.392203021484077,0.7475421700941438,0.6552600054677521,1.0,0.002331803107825369,5.539854649037785,0.9120812586371738,0.9958293956191315,-0.005110638046426787,1.6989539999999987,1.0,9.0,0.5,0.0,0.002177657495820143,-2.1682032499999977,0.19145498047569467,17.410624076923078,0.07345695603027944,0.5484630000000017,0.3269230769230769,-0.36666666666666664,0.15704589025640098,1.4530732499999992,0.4181321286144091,-0.966031456178383,-0.6365712231946405,1.2789314472782631,0.8717544663622844,1.0,0.005392096183846309,7.435438929680605,1.0050188795424921,0.9985709599972672,-0.019358320268282145
ZTF18abehkyp,26.04803466796875,0.10299859195947647,0.003954179119318724,64.0,0.0,365.94085693359375,0.38085055351257324,0.0010407434310764074,69.0,0.0,296.87498481917,0.02018772800026858,0.9970088337280234,295.87797598544194,1.0005265264929775,295.874458292677,0.03726648552716254,0.00405548038267861,0.05111530739831392,67.68456475482634,0.3299694867771755,0.2799603143262524,0.3787891398617185,0.2800447080290349,1.0697643916638826,0.7581399312642366,0.7306631326688907,0.5060692644172338,0.36008255019291774,0.2324362803176113,0.09574875226782818,0.3313501842495834,0.6452582292498925,0.875847608744035,1.2548685638963128,1.044514271250601,0.7479804552072125,0.0029292761853019207,1.220296927867792,1.2250136853607194,1.0373784184083057,0.7678006243805101,0.44202992908136546,0.3173183476835971,0.13482613819492748,2.83496428859812,5.762016604459741,2.3632540980816383,5.200813483305941,2.2050443639964783,5.0259803887177235,0.006821786171662444,0.11949850000000062,0.38274900000000045,0.029709788,0.05170636,0.026122862,0.15925695,0.111814044,0.111814044,0.37923499999999954,1.0,6.0,0.17142857142857143,0.058823529411764705,,0.42809300000000405,inf,14.469155185714285,0.014195172221554048,0.0633159999999986,0.6714285714285714,0.03333333333333333,0.04744997824537889,0.11949850000000062,0.3299694867771755,1.6950569053969857,2.360297096589613,0.20539214976160614,0.7393246758817018,1.0,0.00020045173581216216,0.734697518699454,0.5961125406574461,0.9567377033128489,0.00038140872389792746,0.44346825000000045,1.0,7.0,0.2702702702702703,0.0,0.12414182972990863,0.478112000000003,335.1468495932015,16.33960447297297,0.015987030960301667,0.07306900000000027,0.5540540540540541,-0.03333333333333333,0.04395126555390384,0.38274900000000045,0.3914604693643946,0.8094341688404089,-0.5869415667967597,0.26122176258850244,0.8369505172562858,1.0,0.00025159890266024235,1.3361747644933608,0.8404534200589195,0.9887118504266552,0.0004267416010926812
ZTF18aazuuro,194.49127197265625,0.09804768115282059,0.0005041238036938012,83.0,0.0,53.81584548950195,0.14846321940422058,0.002758726943284273,59.0,1.0,143.9393850715188,0.016703373120287024,143.9393850715188,0.0,83.33332614145407,60.60605893006475,0.008666823185439699,89.18095833133529,0.006506518755442802,44.10625283938582,0.3888617729430553,0.32778762302656306,0.3713059486692125,0.8317519690951118,0.07950162478503095,0.0401828318624976,0.003947334377944031,0.013871959342241072,0.01870998909648654,0.01213316211409074,0.022307259766203135,0.3509885845789622,3.2337561215509707,5.641160313506266,1.1667358772977892,4.651506315196496,1.563916726388623,0.0016086029037004868,0.08504485679111119,0.04608751276707145,0.022824713316306543,0.019768419663983728,0.02370332470946994,0.014060191617846845,0.017718974087135315,2.745661484365856,1.2324379021576877,0.8787147135030127,1.3074730314634735,1.7828501753528307,2.719130644166432,0.0024020473875781254,0.1227621249999995,0.12592949999999803,0.026718885,0.039917134,0.16804533,0.5988051,0.18783207,0.18783207,0.10929549999999999,0.9992347951381924,12.0,0.37209302325581395,0.0,,-0.01612700000000089,inf,15.231276529069767,0.004714672773773706,0.05931150000000063,0.27906976744186046,-0.16666666666666666,0.011400974103599306,0.1227621249999995,0.39759293595103595,-0.01785436232927966,-0.8263999908515993,0.07181048476142371,0.6122758622612485,1.0,1.7035254767550798e-05,0.1959171167457569,0.5000131525058445,0.983544585276556,0.00019395432572255365,0.14425199999999982,0.9662630734250179,8.0,0.3387096774193548,0.0,0.30729927535848817,-0.03703950000000589,0.11636513883952553,18.154369338709678,0.00458595563570625,0.056452999999997644,0.3548387096774194,0.16666666666666666,0.01027604116360367,0.12592949999999803,0.40634528055075114,-0.18894190672392475,-0.6669693519995108,0.08325513238154839,0.7932754698740327,0.9999999999999997,1.039071628413436e-05,0.07534118597256566,-0.075222675179565,0.9791181979653706,0.00025785703108515003
ZTF18aawccen,722.845703125,1.578471064567566,0.0021836902014911175,173.0,0.0,733.4404296875,2.453700065612793,0.003345465986058116,85.0,0.0,97.43588751452702,0.023736280081688155,97.43588751452702,0.0,1.006036199447212,96.42985131507982,0.05380796298093355,174.19226459791352,0.0741354914176296,76.76363118565811,0.2548916444033051,0.674131537282812,0.23042682110258367,1.260500581341063,0.17666160769226766,0.11884244616315831,0.02455955951881429,0.03998427385797138,0.011203195198526332,0.04468803658014848,0.004255553189860085,0.3024883309250639,6.277663385764571,3.136272688663461,3.2294501974017957,5.356214545839217,2.706480521582563,0.032510351390697696,0.02523041133513817,0.08987554257740131,0.09361414325217188,0.13943588937964424,0.006923575328458246,0.050389143921623164,0.04427172768481033,0.6105603456875097,6.198652942812228,1.859577549775091,2.01371098443927,1.6902910118398342,5.990338214075464,0.05018988030563337,0.19383237500000128,0.2484029999999997,0.059467897,0.04958674,0.11746849,0.19896795,0.16114868,0.16114868,0.5448899999999997,1.0,13.0,0.25280898876404495,0.03977272727272727,,-0.26086799999999855,inf,15.304417426966292,0.01646460520167211,0.09736475000000056,0.5280898876404494,0.1,0.04598598266221422,0.19383237500000128,0.32237537812248207,-0.5464066468900506,0.8292202755551803,0.2519811907765905,0.8308233634698251,1.0,0.0002697519990245264,0.7661077223830628,0.5667368212052013,0.9948817914275067,-0.0005499407502006885,0.5497355000000006,1.0,7.0,0.17204301075268819,0.03296703296703297,0.04763052038945893,-0.6389719999999954,0.1355464515679272,18.57636135483871,0.014006727692097914,0.12272400000000161,0.6559139784946236,-0.1,0.048151322005715466,0.2484029999999997,0.3038790684916579,-1.4340459817640188,3.7931712398418402,0.26019403500723687,0.6732077705458148,1.0,0.00018313157820096395,1.0153976292749736,0.5815171137280332,0.9856527425727396,-0.00034785822306071615
ZTF18abfjrxw,4274.8935546875,9.933706283569336,0.002323731780052185,112.0,0.0,,,,,,283.58208938667957,0.24326539252247203,283.58208938667957,0.0,,,1.925810081350617,491.2762610219114,,,0.32398245523349606,0.04697358721123404,,,5.459201217370886,3.037341018411354,1.9330140972285579,1.0887765631024142,0.47176424562286545,0.18708065813584707,0.029151797798357144,0.41154888439011295,0.501632421942567,0.6021871148685225,0.6686107429368038,0.7375023693098504,1.744255346799621,0.013710480427224222,,,,,,,,,,,,,,,0.8630739999999992,,0.008754715,0.061539743,0.267312,0.010288192,0.005138346,0.005138346,1.6081042499999985,1.0,7.0,0.19658119658119658,0.034782608695652174,0.017842125114965034,2.2576085000000035,1.7033083069153026,15.229279414529916,0.05653551956264411,0.3613470000000003,0.5042735042735043,0.7,0.20720787894067733,0.8630739999999992,0.3167369376318996,1.4463208557793164,1.585017262024773,0.8609952242651293,0.7767216450880561,1.0,0.00318809712480885,5.947147410431074,0.8409016235062216,0.9949856985257926,0.0008965049633892247,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abfkufk,99.64419555664062,0.5164795517921448,0.0051832376047968864,85.0,0.0,341.911865234375,1.9748648405075073,0.0057759471237659454,142.0,0.0,139.70587236881747,0.010802614869406146,139.70587236881747,0.0,139.70587236881747,0.0,0.05320080636587028,85.4495237012066,0.14774360597650604,147.32228225007356,0.38153879885471126,0.175996834142729,0.37245841060816165,0.27669077051306357,0.30418782086554463,0.11081486969424999,0.020624284738405285,0.01667019473509406,0.023531119644096925,0.016822797951090866,0.018986972713457666,6.010954863672257,0.7793515865466576,4.11796713045819,4.238942148454067,0.4611368949480745,2.419368150430099,0.004381231475936358,0.5418762784268377,0.05050240997478595,0.022952458125659443,0.0799411401044529,0.03424856314136292,0.050679676809691314,0.017878175259574178,0.9735983414048812,3.6973330972568537,4.074404436955659,3.865596437881168,3.7358276008272817,3.7560401600633178,0.025086338041174296,0.17093274999999863,0.4716980000000017,0.029112568,0.0017344065,0.17028041,0.15847549,0.15565729,0.15565729,0.37185299999999977,1.0,5.0,0.26136363636363635,0.0,,0.2848865000000025,inf,12.63533855681818,0.01752545610905375,0.08626800000000046,0.4659090909090909,-0.1,0.04464091717166417,0.17093274999999863,0.29589178123201576,0.9582788001404238,-0.15350020195661696,0.22144007130055157,0.5007904103879864,1.0,0.00030529639772826876,0.6739295908858426,0.4822383408267289,0.9518386998251086,3.3542160553544924e-05,0.6646061250000006,0.9999999999999853,10.0,0.3776223776223776,0.0,0.004199207790083874,0.368942999999998,62.297942839131345,15.265645905594404,0.025720494675582656,0.23163800000000023,0.26573426573426573,-0.03333333333333333,0.05669220115471272,0.4716980000000017,0.37239358038456905,0.5775876027613578,-0.7001982254159707,0.392639964234171,0.8393407216214543,1.0,0.0006593355845669758,1.3209384943746247,0.5393078673778984,0.9918464900490507,0.0001548583658538784
